,timestamp,id,event,details,id_group
989,2000-01-01 00:25:36,instance-c63c5fe0-9b23-4f2c-9b70-a26d60619cdb,instance.deleted,"{'instance_id': 'instance-c63c5fe0-9b23-4f2c-9b70-a26d60619cdb', 'instance_label': 'bulb', 'is_from_class': False, 'class_id': None, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
990,2000-01-01 00:25:44,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea,instance.save,"{'instance_id': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
991,2000-01-01 00:25:48,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea,instance.updated,"{'instance_id': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
992,2000-01-01 00:25:58,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a,instance.save,"{'instance_id': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
993,2000-01-01 00:26:02,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a,instance.updated,"{'instance_id': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
994,2000-01-01 00:26:51,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358-resizable', 'prevSize': {'width': 174, 'height': 272}, 'newSize': {'width': 180, 'height': 299}, 'delta': {'width': 6, 'height': 27}, 'linkedSizeNodeIds': [], 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
995,2000-01-01 00:26:52,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layout.node.moved,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'newPos': {'x': 259, 'y': 183}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
996,2000-01-01 00:26:54,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'prevSize': {'width': 79, 'height': 141}, 'newSize': {'width': 95, 'height': 164}, 'delta': {'width': 16, 'height': 23}, 'linkedSizeNodeIds': [], 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
997,2000-01-01 00:26:56,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable,layout.node.moved,"{'nodeId': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable', 'newPos': {'x': 344, 'y': 325}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
998,2000-01-01 00:27:14,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358,instance.save,"{'instance_id': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
999,2000-01-01 00:27:15,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358,instance.updated,"{'instance_id': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358', 'instance_label': 'rabbit', 'text_changed': False, 'graph_changed': True, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1000,2000-01-01 00:27:46,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a running smiling cute yellow rabbit with an animated style in the forest, a running smiling cute black rabbit with an animated character style in the forest, and a cute crying white rabbit wearing a torn and muddy blue jacket in the forest with an animated character', 'region_count': 3, 'has_image': True, 'detected_objects_count': 0, 'image_path': 'output/P5/2025-08-30_00-27-45/image.png', 'image_with_layout_path': 'output/P5/2025-08-30_00-27-45/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-30_00-27-45', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1001,2000-01-01 00:28:07,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358,instance.save,"{'instance_id': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1002,2000-01-01 00:28:10,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable,layout.node.moved,"{'nodeId': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable', 'newPos': {'x': 378, 'y': 235}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1003,2000-01-01 00:28:12,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358,instance.updated,"{'instance_id': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1004,2000-01-01 00:28:13,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'prevSize': {'width': 79, 'height': 141}, 'newSize': {'width': 97, 'height': 219}, 'delta': {'width': 18, 'height': 78}, 'linkedSizeNodeIds': [], 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1005,2000-01-01 00:28:14,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable,layout.node.moved,"{'nodeId': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable', 'newPos': {'x': 378, 'y': 190}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1006,2000-01-01 00:28:16,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable', 'prevSize': {'width': 101, 'height': 145}, 'newSize': {'width': 116, 'height': 208}, 'delta': {'width': 15, 'height': 63}, 'linkedSizeNodeIds': [], 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1007,2000-01-01 00:28:17,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable,layout.node.moved,"{'nodeId': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable', 'newPos': {'x': 378, 'y': 167}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1008,2000-01-01 00:28:18,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358-resizable,layout.node.moved,"{'nodeId': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358-resizable', 'newPos': {'x': 38.671875, 'y': 177}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1009,2000-01-01 00:28:19,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layout.node.moved,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'newPos': {'x': 258, 'y': 181}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1010,2000-01-01 00:28:20,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable,layout.node.moved,"{'nodeId': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable', 'newPos': {'x': 377, 'y': 160}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1011,2000-01-01 00:28:45,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a running smiling cute yellow rabbit with an animated style in the forest, a running smiling cute black rabbit with an animated character style in the forest, and a cute smiling white rabbit wearing a torn and muddy blue jacket in the forest with an animated character', 'region_count': 3, 'has_image': True, 'detected_objects_count': 0, 'image_path': 'output/P5/2025-08-30_00-28-45/image.png', 'image_with_layout_path': 'output/P5/2025-08-30_00-28-45/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-30_00-28-45', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1012,2000-01-01 00:29:19,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358,instance.save,"{'instance_id': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1013,2000-01-01 00:29:20,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358,instance.updated,"{'instance_id': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358', 'instance_label': 'rabbit', 'text_changed': False, 'graph_changed': True, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1014,2000-01-01 00:29:46,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a running smiling cute yellow rabbit with an animated style in the forest, a running smiling cute black rabbit with an animated character style in the forest, and a cute smiling white rabbit wearing a torn, muddy, and dirty blue jacket in the forest with an animated character', 'region_count': 3, 'has_image': True, 'detected_objects_count': 0, 'image_path': 'output/P5/2025-08-30_00-29-45/image.png', 'image_with_layout_path': 'output/P5/2025-08-30_00-29-45/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-30_00-29-45', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1015,2000-01-01 00:29:52,,scene_saved,"{'slotNumber': 5, 'instanceCount': 3, 'nodeCount': 6, 'edgeCount': 0, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1016,2000-01-01 00:30:34,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea,instance.save,"{'instance_id': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1017,2000-01-01 00:30:38,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea,instance.updated,"{'instance_id': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1018,2000-01-01 00:30:42,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable,layout.node.moved,"{'nodeId': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable', 'newPos': {'x': 182, 'y': 179}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1019,2000-01-01 00:30:43,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358-resizable,layout.node.moved,"{'nodeId': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358-resizable', 'newPos': {'x': 30.671875, 'y': 185}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1020,2000-01-01 00:30:44,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layout.node.moved,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'newPos': {'x': 281, 'y': 269}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1021,2000-01-01 00:30:46,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable,layout.node.moved,"{'nodeId': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable', 'newPos': {'x': 170, 'y': 149}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1022,2000-01-01 00:30:48,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'prevSize': {'width': 79, 'height': 141}, 'newSize': {'width': 95, 'height': 104}, 'delta': {'width': 16, 'height': -37}, 'linkedSizeNodeIds': [], 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1023,2000-01-01 00:30:49,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layout.node.moved,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'newPos': {'x': 258, 'y': 383}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1024,2000-01-01 00:30:56,,layout_board.new_box_positioned,"{'position': {'x': 383.671875, 'y': 147}, 'screen_position': {'x': 443, 'y': 190}, 'board_type': 'advanced', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1025,2000-01-01 00:31:01,instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 120, 'height': 305}, 'delta': {'width': 70, 'height': 255}, 'linkedSizeNodeIds': [], 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1026,2000-01-01 00:31:02,instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable,layout.node.moved,"{'nodeId': 'instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable', 'newPos': {'x': 335.671875, 'y': 69}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1027,2000-01-01 00:31:04,instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 169, 'height': 410}, 'delta': {'width': 119, 'height': 360}, 'linkedSizeNodeIds': [], 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1028,2000-01-01 00:31:04,instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable,layout.node.moved,"{'nodeId': 'instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable', 'newPos': {'x': 335.671875, 'y': 80}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1029,2000-01-01 00:31:08,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layout.node.moved,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'newPos': {'x': 380, 'y': 32}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1030,2000-01-01 00:31:16,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a,instance.save,"{'instance_id': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1031,2000-01-01 00:31:21,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a,instance.updated,"{'instance_id': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1032,2000-01-01 00:31:26,instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable,layout.node.moved,"{'nodeId': 'instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable', 'newPos': {'x': 343, 'y': 102}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1033,2000-01-01 00:31:27,instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable,layout.node.moved,"{'nodeId': 'instance-0433a57e-4192-42f4-a52b-d3b8d058810e-resizable', 'newPos': {'x': 328, 'y': 80}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1034,2000-01-01 00:31:30,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a,layout.node.moved,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a', 'newPos': {'x': 213, 'y': 307}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1035,2000-01-01 00:31:31,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable,layout.node.moved,"{'nodeId': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable', 'newPos': {'x': 177, 'y': 91}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1036,2000-01-01 00:31:32,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358-resizable,layout.node.moved,"{'nodeId': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358-resizable', 'newPos': {'x': 34.671875, 'y': 170}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1037,2000-01-01 00:31:33,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layout.node.moved,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'newPos': {'x': 198, 'y': 302}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1038,2000-01-01 00:31:34,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'prevSize': {'width': 79, 'height': 141}, 'newSize': {'width': 101, 'height': 138}, 'delta': {'width': 22, 'height': -3}, 'linkedSizeNodeIds': [], 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1039,2000-01-01 00:31:47,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a,instance.save,"{'instance_id': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1040,2000-01-01 00:31:48,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a,instance.updated,"{'instance_id': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a', 'instance_label': 'rabbit', 'text_changed': False, 'graph_changed': True, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1041,2000-01-01 00:31:53,,layout_board.new_box_positioned,"{'position': {'x': 440.671875, 'y': 53}, 'screen_position': {'x': 500, 'y': 76}, 'board_type': 'advanced', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1042,2000-01-01 00:32:02,instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 50, 'height': 85}, 'delta': {'width': 0, 'height': 35}, 'linkedSizeNodeIds': [], 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1043,2000-01-01 00:32:03,instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c-resizable,layout.node.moved,"{'nodeId': 'instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c-resizable', 'newPos': {'x': 414.671875, 'y': 53}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1044,2000-01-01 00:32:10,instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 73, 'height': 78}, 'delta': {'width': 23, 'height': 28}, 'linkedSizeNodeIds': [], 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1045,2000-01-01 00:32:20,instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c-resizable,layout.node.moved,"{'nodeId': 'instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c-resizable', 'newPos': {'x': 327.671875, 'y': 42}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1046,2000-01-01 00:32:33,instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c,layout.node.moved,"{'nodeId': 'instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c', 'newPos': {'x': 392, 'y': 20}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1047,2000-01-01 00:33:00,,relationship_node.created,"{'relationship_id': 'instance-837d9423-a5a2-4bc1-8da2-6f0f75c74db7->object3:looking at', 'sourceId': 'instance-837d9423-a5a2-4bc1-8da2-6f0f75c74db7', 'targetId': 'object3', 'relation': 'looking at', 'video_time': '44:20'}",5
1048,2000-01-01 00:33:06,,relationship_node.created,"{'relationship_id': 'instance-837d9423-a5a2-4bc1-8da2-6f0f75c74db7->object3:pointing at', 'sourceId': 'instance-837d9423-a5a2-4bc1-8da2-6f0f75c74db7', 'targetId': 'object3', 'relation': 'pointing at', 'video_time': '44:26'}",5
1049,2000-01-01 00:33:24,,relationship_node.created,"{'relationship_id': 'instance-837d9423-a5a2-4bc1-8da2-6f0f75c74db7->object3:looking at', 'sourceId': 'instance-837d9423-a5a2-4bc1-8da2-6f0f75c74db7', 'targetId': 'object3', 'relation': 'looking at', 'video_time': '44:44'}",5
1050,2000-01-01 00:33:57,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a smiling cute yellow rabbit with an animated style in the forest pointing at a tree, a running smiling cute black rabbit with an animated character style looking at a tree in the forest, a cute smiling white rabbit wearing a torn, muddy, and dirty blue jacket in the forest looking at a tree, a big tree with a balloon related to the tree, and a red balloon on the tree.', 'region_count': 5, 'has_image': True, 'detected_objects_count': 0, 'image_path': 'output/P5/2025-08-30_00-33-57/image.png', 'image_with_layout_path': 'output/P5/2025-08-30_00-33-57/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-30_00-33-57', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1051,2000-01-01 00:34:29,instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c,layout.node.moved,"{'nodeId': 'instance-96f7195a-d962-4b96-a6b4-4fbab5eff06c', 'newPos': {'x': 392, 'y': 18}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1052,2000-01-01 00:34:34,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layout.node.moved,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'newPos': {'x': 206, 'y': 326}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1053,2000-01-01 00:34:36,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable,layout.node.moved,"{'nodeId': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable', 'newPos': {'x': 179, 'y': 83}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1054,2000-01-01 00:35:09,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a smiling cute yellow rabbit with an animated style in the forest pointing at a tree, a running smiling cute black rabbit with an animated character style looking at a tree in the forest, a cute smiling white rabbit wearing a torn, muddy, and dirty blue jacket in the forest looking at a tree, a big tree with a balloon related to the tree, and a red balloon on the tree.', 'region_count': 5, 'has_image': True, 'detected_objects_count': 0, 'image_path': 'output/P5/2025-08-30_00-35-09/image.png', 'image_with_layout_path': 'output/P5/2025-08-30_00-35-09/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-30_00-35-09', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
1055,2000-01-01 00:35:50,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a smiling cute yellow rabbit with an animated style in the forest pointing at a tree, a running smiling cute black rabbit with an animated character style looking at a tree in the forest, a cute smiling white rabbit wearing a torn, muddy, and dirty blue jacket in the forest looking at a tree, a big tree with a tree-related balloon, and a red balloon on the tree.', 'region_count': 5, 'has_image': True, 'detected_objects_count': 0, 'image_path': 'output/P5/2025-08-30_00-35-50/image.png', 'image_with_layout_path': 'output/P5/2025-08-30_00-35-50/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-30_00-35-50', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}",5
